system_id,system_name,system_size_watts,postcode,orientation,num_outputs,last_output,panel,inverter,distance_km,latitude,longitude,query_latitude,query_longitude,query_grid_index
21672,holton le clay,3920,United Kingdom DN36,S,0,No Outputs,solar world,sma,14.4,53.51,-0.03,53.38095661497202,-0.04209707595918685,180
21568,arese1984,50,United Kingdom DN36,SW,1,313 weeks ago,,Energy Monitor,14.4,53.51,-0.03,53.38095661497202,-0.04209707595918685,180
35447,2 utgard way,4000,United Kingdom DN33,E,1,229 weeks ago,cannadian,growatt,18.0,53.54,-0.09,53.38095661497202,-0.04209707595918685,180
19272,Sids Sun Spot,3996,United Kingdom DN33,S,0,No Outputs,Sharp ,SMA Sunny Boy 5000,18.0,53.54,-0.09,53.38095661497202,-0.04209707595918685,180
33398,White House Naylor,50,United Kingdom LN8,S,1,243 weeks ago,,Energy Monitor,18.5,53.37,-0.32,53.38095661497202,-0.04209707595918685,180
8703,SolarTone,3760,United Kingdom LN8,S,0,No Outputs,Bosch  c-Si M60 ,Fronius IG TL 3.6,18.5,53.37,-0.32,53.38095661497202,-0.04209707595918685,180
39099,3phase,9540,United Kingdom LN8,EW,0,No Outputs,Canadian Solar,Solaredge ,18.5,53.37,-0.32,53.38095661497202,-0.04209707595918685,180
7724,TealbySolarTone,3760,United Kingdom LN8,S,0,No Outputs,Bosch c-Si M60 235,Fronius IG-TL 3.6,18.5,53.37,-0.32,53.38095661497202,-0.04209707595918685,180
6991,MyOne,3910,United Kingdom DN37,SE,1,382 weeks ago,inotek,sun,18.6,53.54,-0.13,53.38095661497202,-0.04209707595918685,180
8432,Fable-Solar,2775,United Kingdom DN37,S,4,373 weeks ago,Schuco 185 MS 06,Power One Aurora PVI 3.0,18.6,53.54,-0.13,53.38095661497202,-0.04209707595918685,180
7271,ecoskie,3995,United Kingdom DN37,SW,0,No Outputs,rec,sma,18.6,53.54,-0.13,53.38095661497202,-0.04209707595918685,180
36088,Timoville,50,United Kingdom DN35,N,1,225 weeks ago,,Energy Monitor,18.8,53.55,-0.03,53.38095661497202,-0.04209707595918685,180
10421,petel,4000,United Kingdom DN35,SW,2,363 weeks ago,sanyo hit250,SMA Sunny Boy 3800,18.8,53.55,-0.03,53.38095661497202,-0.04209707595918685,180
41250,Proctor74,3960,United Kingdom DN35,SW,0,No Outputs,BENQ SunForte PM096B00,SolarEdge SE4000,18.8,53.55,-0.03,53.38095661497202,-0.04209707595918685,180
14967,DIY,50,United Kingdom DN34,N,1,342 weeks ago,,Energy Monitor,19.3,53.55,-0.11,53.38095661497202,-0.04209707595918685,180
41865,Grimsby Home,3710,United Kingdom DN34,S,574,108 weeks ago,jinko JKM265PP-60,Solis 3.6k 2G,19.3,53.55,-0.11,53.38095661497202,-0.04209707595918685,180
6135,North London Tramway,4000,United Kingdom LN9,SW,58,381 weeks ago,Canadian solar,sunmaster,19.5,53.21,-0.11,53.38095661497202,-0.04209707595918685,180
36817,dr-falloffalot@64LNR,4000,United Kingdom LN9,S,1,228 weeks ago,Risen SYP250P-250W POLY,Growatt 3000MTL,19.5,53.21,-0.11,53.38095661497202,-0.04209707595918685,180
8994,armstrong,2750,United Kingdom LN13,SE,1,370 weeks ago,unknown,sma,20.0,53.26,0.18,53.38095661497202,-0.04209707595918685,180
14615,Sunfields,3995,United Kingdom DN41,SW,0,No Outputs,Mitsubishi,SMA SB 5000TL,24.2,53.58,-0.19,53.38095661497202,-0.04209707595918685,180
27824,PaulJC_Hedon,4000,United Kingdom HU12,W,2,279 weeks ago,CanadianSolar CS6P-250P,Fronius IG TL3.6,7.2,53.72,-0.13,53.69855557369453,-0.027384885201871455,181
58307,m3gcr,4000,United Kingdom HU12,N,0,No Outputs,solvite,goodwe,7.2,53.72,-0.13,53.69855557369453,-0.027384885201871455,181
41096,burstwick,4000,United Kingdom HU12,S,0,No Outputs,g,trannergy,7.2,53.72,-0.13,53.69855557369453,-0.027384885201871455,181
56625,LillyPad,4000,United Kingdom DN40,S,0,No Outputs,Sharp,Ginlong,15.4,53.62,-0.22,53.69855557369453,-0.027384885201871455,181
10421,petel,4000,United Kingdom DN35,SW,2,363 weeks ago,sanyo hit250,SMA Sunny Boy 3800,16.5,53.55,-0.03,53.69855557369453,-0.027384885201871455,181
36088,Timoville,50,United Kingdom DN35,N,1,225 weeks ago,,Energy Monitor,16.5,53.55,-0.03,53.69855557369453,-0.027384885201871455,181
41250,Proctor74,3960,United Kingdom DN35,SW,0,No Outputs,BENQ SunForte PM096B00,SolarEdge SE4000,16.5,53.55,-0.03,53.69855557369453,-0.027384885201871455,181
14615,Sunfields,3995,United Kingdom DN41,SW,0,No Outputs,Mitsubishi,SMA SB 5000TL,17.0,53.58,-0.19,53.69855557369453,-0.027384885201871455,181
41865,Grimsby Home,3710,United Kingdom DN34,S,574,108 weeks ago,jinko JKM265PP-60,Solis 3.6k 2G,17.4,53.55,-0.11,53.69855557369453,-0.027384885201871455,181
14967,DIY,50,United Kingdom DN34,N,1,342 weeks ago,,Energy Monitor,17.4,53.55,-0.11,53.69855557369453,-0.027384885201871455,181
5452,Sanyo 235 East Hull,3760,United Kingdom HU9,S,1,393 weeks ago,sanyo 235,sma 4000tl,17.6,53.75,-0.28,53.69855557369453,-0.027384885201871455,181
35447,2 utgard way,4000,United Kingdom DN33,E,1,229 weeks ago,cannadian,growatt,18.1,53.54,-0.09,53.69855557369453,-0.027384885201871455,181
19272,Sids Sun Spot,3996,United Kingdom DN33,S,0,No Outputs,Sharp ,SMA Sunny Boy 5000,18.1,53.54,-0.09,53.69855557369453,-0.027384885201871455,181
5988,Lambwath,3675,United Kingdom HU8,E,0,No Outputs,SunTech,SB-4000 TL,18.6,53.76,-0.29,53.69855557369453,-0.027384885201871455,181
8432,Fable-Solar,2775,United Kingdom DN37,S,4,373 weeks ago,Schuco 185 MS 06,Power One Aurora PVI 3.0,18.9,53.54,-0.13,53.69855557369453,-0.027384885201871455,181
6991,MyOne,3910,United Kingdom DN37,SE,1,382 weeks ago,inotek,sun,18.9,53.54,-0.13,53.69855557369453,-0.027384885201871455,181
7271,ecoskie,3995,United Kingdom DN37,SW,0,No Outputs,rec,sma,18.9,53.54,-0.13,53.69855557369453,-0.027384885201871455,181
21990,Goxhill,3000,United Kingdom DN19,S,2139,Today,Conergy 250M Noir,Samil SolarRiver 3000TL,20.1,53.679187,-0.331074,53.69855557369453,-0.027384885201871455,181
21568,arese1984,50,United Kingdom DN36,SW,1,313 weeks ago,,Energy Monitor,21.0,53.51,-0.03,53.69855557369453,-0.027384885201871455,181
21672,holton le clay,3920,United Kingdom DN36,S,0,No Outputs,solar world,sma,21.0,53.51,-0.03,53.69855557369453,-0.027384885201871455,181
38341,Hull - UK - 4Kw Array,3840,United Kingdom HU3,S,6,199 weeks ago,Hyundai Seraphim SRP-320-6MA,Solis nini 1000 & 2.5K-2G,22.4,53.74,-0.36,53.69855557369453,-0.027384885201871455,181
18037,plant1,3500,United Kingdom BN24,SW,726,193 weeks ago,sanyo hit250,sma 3000tl,2.7,50.81,0.33,50.830420609634324,0.3513441011351923,182
5876,21 SLM,2400,United Kingdom BN23,SE,2798,3 days ago,Sanyo HIT-240HDE4,SMA Sunny Boy 2500HF,4.2,50.795853,0.328293,50.830420609634324,0.3513441011351923,182
5877,23 SLM,2400,United Kingdom BN23,SE,2794,3 days ago,Sanyo,Sunny Boy 2500,4.2,50.795751,0.328175,50.830420609634324,0.3513441011351923,182
45118,StoneCross-Eastbourne-UK,4500,United Kingdom BN24,W,1179,Today,Viridian PV16/250 ,Enphase,5.1,50.816182,0.282965,50.830420609634324,0.3513441011351923,182
10323,Tolkien,3430,United Kingdom BN23,E,2,363 weeks ago,Sharp NU,SMA Sunnyboy 1700,5.4,50.79,0.31,50.830420609634324,0.3513441011351923,182
24953,Raeph's System,2880,United Kingdom BN23,SE,526,219 weeks ago,Panasonic ,SMA Sunny boy 3000,5.4,50.79,0.31,50.830420609634324,0.3513441011351923,182
29280,sunnybank bexhill,4000,United Kingdom TN39,S,32,268 weeks ago,phono solar,diehl platinum 2100s,7.0,50.84,0.45,50.830420609634324,0.3513441011351923,182
57918,test rig,1296,United Kingdom BN22,N,1,69 weeks ago,plm-250mb-54,growatt,7.5,50.78,0.28,50.830420609634324,0.3513441011351923,182
35657,Sunny Eastbourne,50,United Kingdom BN22,N,0,No Outputs,,Energy Monitor,7.5,50.78,0.28,50.830420609634324,0.3513441011351923,182
63094,Tim's front,3720,United Kingdom BN22,SE,0,No Outputs,Qcells,Solis,7.5,50.78,0.28,50.830420609634324,0.3513441011351923,182
33485,TheWebbsSystem,1710,United Kingdom BN22,S,1631,Today,Vaillant,SMA Sunny Boy 1600,7.5,50.78,0.28,50.830420609634324,0.3513441011351923,182
36079,Barn End,3960,United Kingdom BN27,S,54,219 weeks ago,Sun Edison,Eversolar,7.8,50.87,0.26,50.830420609634324,0.3513441011351923,182
5964,Landsview,4000,United Kingdom BN27,S,899,272 weeks ago,JA Solar,Fronius IG3.6 TL,7.8,50.87,0.26,50.830420609634324,0.3513441011351923,182
8562,Muppetsport,3996,United Kingdom BN27,W,0,No Outputs,Sunpower E20,Energy Monitor,7.8,50.87,0.26,50.830420609634324,0.3513441011351923,182
42142,Sheraton,4000,United Kingdom BN27,S,1,190 weeks ago,Sanyo,Enecsys,7.8,50.87,0.26,50.830420609634324,0.3513441011351923,182
9170,Converteco House,4000,United Kingdom BN21,SE,0,No Outputs,ET SOLAR,SMA,8.8,50.77,0.27,50.830420609634324,0.3513441011351923,182
34327,solaredgetn402jg,4000,United Kingdom TN40,S,0,No Outputs,unknown,unknown,9.1,50.84,0.48,50.830420609634324,0.3513441011351923,182
40167,Gary-Home,4000,United Kingdom BN26,EW,0,No Outputs,Sunny World,SMA Sunny Boy 3600,9.3,50.82,0.22,50.830420609634324,0.3513441011351923,182
44469,CH Solar System,4000,United Kingdom BN26,S,2,175 weeks ago,SolarEdge,SolarEdge SE4000,9.3,50.82,0.22,50.830420609634324,0.3513441011351923,182
52999,santas solar,3840,United Kingdom BN26,S,191,58 weeks ago,Moser Baer Solar Ltd,SB 4000TL-20,9.4,50.805321,0.223908,50.830420609634324,0.3513441011351923,182
4491,Lindsay,4000,United Kingdom BN20,SE,3,401 weeks ago,Sanyo HIT 250W SE01,SMA 4000TL,9.8,50.77,0.25,50.830420609634324,0.3513441011351923,182
42258,Harley's Solar,50,United Kingdom TN33,EW,0,No Outputs,,Energy Monitor,12.2,50.91,0.47,50.830420609634324,0.3513441011351923,182
8749,Knoll Power,50,United Kingdom TN38,N,0,No Outputs,,Energy Monitor,13.6,50.86,0.54,50.830420609634324,0.3513441011351923,182
7150,Martin's in Sunny Sussex,3960,United Kingdom TN21,SE,1,381 weeks ago,Sharp 180,Samil Solar River 4400,14.8,50.95,0.26,50.830420609634324,0.3513441011351923,182
4670,pvhilly,3000,United Kingdom TN34,SE,2702,Today,Ulica,PVI-3.0-OUTD-UK,15.7,50.859559999999995,0.570516,50.830420609634324,0.3513441011351923,182
56874,Winterbourne,4620,United Kingdom TN34,SE,533,Today,LG NeON 2,Zeversolar TL3680,16.4,50.86,0.58,50.830420609634324,0.3513441011351923,182
60068,Woodend House,3920,United Kingdom TN34,S,1,56 weeks ago,Don't Know,Enphase,16.4,50.86,0.58,50.830420609634324,0.3513441011351923,182
68443,Winterbourne II,1340,United Kingdom TN34,SE,9,Today,LG NeOn2,SolarEdge SE1500M,16.4,50.86,0.58,50.830420609634324,0.3513441011351923,182
30245,binary pv,50,United Kingdom TN34,N,0,No Outputs,,Energy Monitor,16.4,50.86,0.58,50.830420609634324,0.3513441011351923,182
5257,KCHOME,3920,United Kingdom TN34,E,2689,Today,Hyundai - HIS-S245MG,SB3800,16.6,50.880502,0.573477,50.830420609634324,0.3513441011351923,182
5764,MCKZ Sunshine,3315,United Kingdom TN12,S,2682,17 weeks ago,ZNShine ZX195,SMA Sunny Boy 3000HF,5.6,51.17,0.44,51.14807502985847,0.367455549495201,183
5296,Maidstone-UK,3900,United Kingdom TN12,SE,1964,77 weeks ago,ZNshine,SMA Sunny Boy 3800,5.6,51.17,0.44,51.14807502985847,0.367455549495201,183
45252,GW Solar,2850,United Kingdom TN2,SW,0,No Outputs,SolarWorld SW 285 Mono,SolarEdge SE 3000,6.4,51.13,0.28,51.14807502985847,0.367455549495201,183
10422,sfasdfasdf,4000,United Kingdom TN2,S,0,No Outputs,ZNShine,SMA,6.4,51.13,0.28,51.14807502985847,0.367455549495201,183
59040,Forest Solar,4960,United Kingdom TN2,SE,0,No Outputs,Q-Cells Q.PEAK DUO BLK-G5,SMA Sunny Boy 3.6,6.4,51.13,0.28,51.14807502985847,0.367455549495201,183
6608,Bright Sparks,7300,United Kingdom TN1,SE,1018,Today,ET Solar,SolarEdge,6.9,51.137661,0.270386,51.14807502985847,0.367455549495201,183
7617,C Billett,3600,United Kingdom TN12,S,30,377 weeks ago,,Sunny Beam,7.4,51.213732,0.380863,51.14807502985847,0.367455549495201,183
57640,Tonbridge pigeon shelter,3920,United Kingdom TN9,S,469,Today,Panasonic HIT N245,SMA Sunny Boy SB4000TL-21,7.6,51.186954,0.27855599999999997,51.14807502985847,0.367455549495201,183
55955,INDECT,4130,United Kingdom TN9,E,551,Today,Trina 290W Mono PERC Black,SolarEdge HD Wave 3.68 1PH,7.7,51.182912,0.271813,51.14807502985847,0.367455549495201,183
9662,Haydens Solar,4000,United Kingdom TN9,W,1,366 weeks ago,Mage,Power One,8.2,51.19,0.27,51.14807502985847,0.367455549495201,183
39777,Tonbridge,3990,United Kingdom TN9,SE,1353,Today,JA Solar Percium,Solis,8.2,51.19,0.27,51.14807502985847,0.367455549495201,183
4755,Whiteside,3600,United Kingdom TN4,SW,4,400 weeks ago,Sharp 180,Fronius 3.6TL,8.2,51.14,0.25,51.14807502985847,0.367455549495201,183
12338,ConistonToad,3750,United Kingdom TN4,S,66,345 weeks ago,Suntech 250w,Powerone Aurora 3.6,8.2,51.14,0.25,51.14807502985847,0.367455549495201,183
15031,Leighside,50,United Kingdom TN4,N,0,No Outputs,,Energy Monitor,8.2,51.14,0.25,51.14807502985847,0.367455549495201,183
23412,Whistler,4000,United Kingdom TN10,SW,18,299 weeks ago,Hyundai HiS-S250MG,Solar Edge SE4000-16A,9.2,51.21,0.28,51.14807502985847,0.367455549495201,183
6864,Ribbens Home PV,3220,United Kingdom TN10,S,1745,85 weeks ago,Conergy Power Plus,Sunny Boy SB3000,9.2,51.21,0.28,51.14807502985847,0.367455549495201,183
37164,Clockhouse,3910,United Kingdom TN11,S,0,No Outputs,REC,SMA SB4000TL,9.5,51.2,0.26,51.14807502985847,0.367455549495201,183
41071,SunnyD!,3990,United Kingdom ME18,S,1326,Today,Sun Edison All Black,Enphase,10.9,51.24,0.42,51.14807502985847,0.367455549495201,183
6248,Solarfusion,1800,United Kingdom TN12,NW,683,329 weeks ago,Sharp NU 180,KACO Powador 2002,12.5,51.163461,0.5455720000000001,51.14807502985847,0.367455549495201,183
18795,MaidstonePV,3920,United Kingdom ME15,S,0,No Outputs,SUN power,Aurora,16.0,51.25,0.53,51.14807502985847,0.367455549495201,183
27372,Cow & Chicken's,3924,United Kingdom ME19,S,1394,59 weeks ago,SUNPOWER SPR-327NE-WHT-D,SMA Sunny Boy SB3300,16.1,51.29,0.41,51.14807502985847,0.367455549495201,183
52926,Martin&Carmen Home Solar,3750,United Kingdom ME19,SW,0,No Outputs,Suntech STP250S,Aurora Power-One,16.1,51.29,0.41,51.14807502985847,0.367455549495201,183
41131,Balmain,4000,United Kingdom TN19,S,1,197 weeks ago,Serephim,Tranenergy,16.6,51.0,0.4,51.14807502985847,0.367455549495201,183
67123,Toasty Oasty,10200,United Kingdom TN19,S,69,Today,8.33 Eternity,SolarEdge SE3680H,16.6,51.0,0.4,51.14807502985847,0.367455549495201,183
62589,10 year payback,3900,United Kingdom ME20,SW,0,No Outputs,JA solar,SMA,18.1,51.3,0.46,51.14807502985847,0.367455549495201,183
65183,WarrensCott,6210,United Kingdom ME20,S,0,No Outputs,Canadian Solar,Solis,18.1,51.3,0.46,51.14807502985847,0.367455549495201,183
51657,Ightham,10260,United Kingdom TN15,S,765,7 weeks ago,SolarWorld,Enphase,18.2,51.3,0.27,51.14807502985847,0.367455549495201,183
42338,15 Broomfield Road,3250,United Kingdom TN13,S,1279,Today,Seraphim Solar System,Energy Monitor,18.8,51.27,0.18,51.14807502985847,0.367455549495201,183
53484,Blue Horizon,4680,United Kingdom TN13,S,0,No Outputs,LG360N2W-B3,SolarEdge SE5000,18.8,51.27,0.18,51.14807502985847,0.367455549495201,183
63050,Tomski,5040,United Kingdom ME17,SE,149,Today,Q.PEAK DUO BLK-G5 315,SolarEdge,19.2,51.23,0.61,51.14807502985847,0.367455549495201,183
5420,CRANEFIELD 01,4416,United Kingdom RM16,S,1,393 weeks ago,CANADIAN SOLAR,SMA,4.1,51.49,0.34,51.465708361664326,0.3838628334772237,184
29456,Solar World 4KW System,4000,United Kingdom DA11,S,50,264 weeks ago,Solar World,Samil solarrive 4400TL,4.6,51.43,0.35,51.465708361664326,0.3838628334772237,184
22321,gravesendgraham,4000,United Kingdom DA11,S,0,No Outputs,Suntellite,Goodwe,4.6,51.43,0.35,51.465708361664326,0.3838628334772237,184
13167,essex gaypower,3900,United Kingdom SS17,S,1705,Yesterday,caymax,SMA 4000TL,7.2,51.52,0.44,51.465708361664326,0.3838628334772237,184
13383,Corringham sunman,2000,United Kingdom SS17,S,3,347 weeks ago,kinve 250-60,sma/SB 1700,7.2,51.52,0.44,51.465708361664326,0.3838628334772237,184
6032,MeophamSolarArray,3760,United Kingdom DA13,S,817,285 weeks ago,Conenergy,Power One,9.8,51.38,0.35,51.465708361664326,0.3838628334772237,184
7335,Beechwood Microgen,3920,United Kingdom DA13,S,0,No Outputs,SolarTech,Eltek,9.8,51.38,0.35,51.465708361664326,0.3838628334772237,184
42949,HouseOfBogarde,4000,United Kingdom ME3,S,1287,Today,16 SolarWorld  Sunny Boy 3600,Sunny Boy 3600,10.2,51.41041,0.50069,51.465708361664326,0.3838628334772237,184
30951,stuarthome,4000,United Kingdom ME2,S,1732,Today,solarworld sunplus 250 mono,power one uno3.6,10.7,51.402719,0.5011140000000001,51.465708361664326,0.3838628334772237,184
34618,DaSSUK 3.5kW Enecsys,3500,United Kingdom ME2,S,316,187 weeks ago,Phono Solar Onyx PS250M-20/U,Enecsys 240-60-MP,10.7,51.39,0.48,51.465708361664326,0.3838628334772237,184
41680,Smith house,12000,United Kingdom ME2,SE,804,23 weeks ago,Hisunage,Enphase 215,10.7,51.39,0.48,51.465708361664326,0.3838628334772237,184
23156,DaSS UK - Garden of England,3220,United Kingdom ME2,S,620,164 weeks ago,Phono Solar Onyx PS250M-20/U,Enecsys 240-60-MP,10.7,51.39,0.48,51.465708361664326,0.3838628334772237,184
41873,Windy Solar,5700,United Kingdom ME2,SE,145,171 weeks ago,,Solaredge,10.7,51.39,0.48,51.465708361664326,0.3838628334772237,184
25051,Tnucboys,4000,United Kingdom DA3,S,0,No Outputs,canandian solar,harry,10.8,51.38,0.31,51.465708361664326,0.3838628334772237,184
51990,Basildon 3.5kW,3465,United Kingdom SS16,S,0,No Outputs,LG NeON?2 315W (LG315N1C-G4),SSMA Sunny Boy 3600TL,11.4,51.56,0.45,51.465708361664326,0.3838628334772237,184
27119,Cjetsy,3360,United Kingdom ME3,SW,15,281 weeks ago,Panasonic,Powerone/Aurora,11.5,51.43,0.54,51.465708361664326,0.3838628334772237,184
5309,sams dad's house,3840,United Kingdom SS15,EW,2782,Today,Suntech STP240S-20WD,Sunnyboy SB4000TL,12.0,51.57,0.43,51.465708361664326,0.3838628334772237,184
28181,gingalala,2600,United Kingdom DA1,SW,279,238 weeks ago,Phono Solar,SMA Sunny Boy SB 2500,12.4,51.44,0.21,51.465708361664326,0.3838628334772237,184
3899,Solar2011,3840,United Kingdom RM14,S,1,408 weeks ago,Suneka SKA240M60,SMA Suny Boy 400TL-20,12.7,51.55,0.26,51.465708361664326,0.3838628334772237,184
27577,Basilone,4000,United Kingdom SS14,S,1946,Today,,Aurora pvi3.6,13.0,51.57,0.47,51.465708361664326,0.3838628334772237,184
43266,DA Roof,3250,United Kingdom ME1,SW,1289,Today,suunny,sma 3000,13.3,51.37,0.5,51.465708361664326,0.3838628334772237,184
15973,Nashenden,50,United Kingdom ME1,N,0,No Outputs,,Energy Monitor,13.3,51.37,0.5,51.465708361664326,0.3838628334772237,184
29058,Nelson Power,3680,United Kingdom ME1,S,1972,Today,SolarWorld / Sunmodule SW250,SMA Sunny Boy 3600TL-21,13.3,51.37,0.5,51.465708361664326,0.3838628334772237,184
8231,Pedham Place Farm,10000,United Kingdom DA4,S,891,231 weeks ago,Sanyo HIT-250,Fronuis IG-100 Plus,13.6,51.39,0.23,51.465708361664326,0.3838628334772237,184
6393,Ward Family,4000,United Kingdom ME4,EW,1031,234 weeks ago,Sharp,Power-One,13.9,51.38,0.53,51.465708361664326,0.3838628334772237,184
49693,Solax Hybrid,3705,United Kingdom DA8,SE,350,81 weeks ago,JA Solar,Solax 3700,14.8,51.47,0.17,51.465708361664326,0.3838628334772237,184
56594,bknjfdkfd,3200,United Kingdom SS8,S,1,79 weeks ago,,SolarRiver 4.4KW,15.5,51.52,0.59,51.465708361664326,0.3838628334772237,184
4153,Gillingham Generator,4000,United Kingdom ME7,S,2859,Today,ZNShine,SMA Sunny Boy 4000TL,15.7,51.37,0.55,51.465708361664326,0.3838628334772237,184
40057,homeroof,3200,United Kingdom ME7,SE,8,204 weeks ago,,Energy Monitor,15.7,51.37,0.55,51.465708361664326,0.3838628334772237,184
2099,Canvey PV,3185,United Kingdom,SW,2077,57 weeks ago,Sharp NU245J,SMA 4000TL-20,15.8,51.521898,0.593475,51.465708361664326,0.3838628334772237,184
6613,Chelmsford CM1,3920,United Kingdom CM1,S,207,357 weeks ago,Canadian Solar,Power one Auroa PVI 3.6 OUTD,4.4,51.753033,0.44120200000000004,51.78332055613128,0.4005731515068057,185
27402,ChelmsCM1,2940,United Kingdom CM1,SE,0,No Outputs,Sharp ND-R245A5,Samil SolarRiver 3000TL,5.9,51.74,0.45,51.78332055613128,0.4005731515068057,185
7725,Meadowside Power Stati,3840,United Kingdom CM2,S,155,377 weeks ago,JA,SMA Sunnyboy,8.9,51.72,0.48,51.78332055613128,0.4005731515068057,185
34121,StaffordHouse,50,United Kingdom CM2,N,22,235 weeks ago,,Energy Monitor,8.9,51.72,0.48,51.78332055613128,0.4005731515068057,185
43127,Longmead,3250,United Kingdom CM2,SE,596,94 weeks ago,Ecostar,Trannergy,8.9,51.72,0.48,51.78332055613128,0.4005731515068057,185
23538,SunnyEssex,4000,United Kingdom CM2,EW,1,304 weeks ago,Phono Solar Onyx,Enecsys,8.9,51.72,0.48,51.78332055613128,0.4005731515068057,185
30387,frenchie_house_gas,50,United Kingdom CM6,N,871,13 weeks ago,,Energy Monitor,10.0,51.87,0.36,51.78332055613128,0.4005731515068057,185
28085,frenchie_house,3430,United Kingdom CM6,SW,1275,Today,Sharp,Eversol-TL 3200,10.0,51.87,0.36,51.78332055613128,0.4005731515068057,185
30385,frenchie_house_app,50,United Kingdom CM6,N,182,51 weeks ago,,Energy Monitor,10.0,51.87,0.36,51.78332055613128,0.4005731515068057,185
53764,Solarsystem1,600,United Kingdom CM6,S,0,No Outputs,Ecoworthy,Edecoa,10.0,51.87,0.36,51.78332055613128,0.4005731515068057,185
60532,Sunnyview,5310,United Kingdom CM3,E,372,Today,Q.Cell B.Line Blk-G4.1 295,Solax X1 3.6,14.2,51.72,0.58,51.78332055613128,0.4005731515068057,185
60887,Arc Solar,4000,United Kingdom CM3,SW,0,No Outputs,Canadian Solar,Omnik,14.2,51.72,0.58,51.78332055613128,0.4005731515068057,185
31827,LGmonoXNeon,50,United Kingdom CM3,N,0,No Outputs,,Energy Monitor,14.2,51.72,0.58,51.78332055613128,0.4005731515068057,185
62520,southfield solar,3840,United Kingdom CM3,S,1,15 weeks ago,sunlink,aurora,14.2,51.72,0.58,51.78332055613128,0.4005731515068057,185
28608,Sid's Sun Power Generator,2925,United Kingdom CM7,SE,0,No Outputs,Ben-Q Sunforte PM096B00,Solar River 3400TL-D,14.8,51.89,0.53,51.78332055613128,0.4005731515068057,185
